기준_년분기_코드,행정동_코드,행정동_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20253,11590630,사당2동,7340358,3347409,3992948,1250569,988808,1136593,1142657,1096242,1725489,1812149,1444143,844805,888769,1353690,996803,1032402,1035541,1035985,1031684,1052337,1085855,1066554
20253,11590620,사당1동,6423468,3022155,3401312,619709,1369603,1348683,949166,842743,1293565,1757925,1296444,692183,685233,1112402,879279,904751,907133,910922,913104,929114,941629,916816
20253,11590605,흑석동,5578171,2532959,3045211,899671,1319709,728973,799554,759193,1071072,1423469,1198536,699083,679076,881443,696563,809917,818826,818592,823607,803509,762580,741140
20253,11590560,상도4동,5420016,2410194,3009821,873583,765477,901623,857000,783098,1239237,1720360,1122344,527478,510600,785522,753711,766545,758123,758937,753575,757445,798235,827155
20253,11590550,상도3동,4641678,2096303,2545375,629752,749311,793034,677117,664135,1128330,1411250,940545,458613,458554,720210,652506,652245,645205,644811,642511,643773,690539,722595
20253,11590540,상도2동,4830381,2198083,2632299,917659,719423,723851,793120,701753,974576,1284634,1013496,556155,553590,783210,639296,695859,695595,692859,690591,685740,686503,683236
20253,11590530,상도1동,7858301,3704141,4154163,1158531,2115638,1036934,1022605,975573,1549022,2142927,1604081,887285,892501,1297887,1033621,1106615,1107772,1115797,1108404,1103723,1149806,1166185
20253,11590520,노량진2동,2807850,1405984,1401866,252359,627818,535324,380855,398483,613011,712698,598772,340214,339556,470842,345766,401218,401489,402378,401939,404452,407068,389306
20253,11590510,노량진1동,6079001,3122949,2956053,642536,1825975,1174256,784846,693054,958333,1535273,1280287,715093,729502,1050391,768457,858755,860785,859087,858889,865146,903364,872975
20253,11560720,대림3동,6627927,3205243,3422683,563164,848024,1154412,1119159,1231139,1712028,1632491,1351383,786358,802247,1177157,878291,941079,936548,940345,935293,937694,956789,980179
20253,11560710,대림2동,4616194,2278681,2337515,308432,559912,827056,836933,924546,1159315,1227250,920114,525522,537007,787191,619112,649957,643521,644707,642772,641403,675275,718558
20253,11560700,대림1동,4155361,1937425,2217937,405394,504942,594416,687504,801581,1161527,1143647,838504,465307,467190,679066,561646,582693,578895,585428,577493,577505,604517,648831
20253,11560690,신길7동,3662659,1689078,1973582,711361,510082,613477,601140,525614,700985,921693,769306,427165,430799,634023,479673,520886,520742,522272,521001,518476,529309,529972
20253,11560680,신길6동,5973799,2737744,3236054,970637,850987,1048996,966328,866806,1270046,1648209,1252351,661924,649803,972359,789152,854635,851146,854560,851339,847064,855038,860018
20253,11560670,신길5동,2915361,1348686,1566677,428582,309055,439627,498576,486522,752999,771842,616211,335509,323422,481390,386987,412424,407482,408684,403819,409824,430915,442212
20253,11560660,신길4동,2503634,1193777,1309857,295669,290064,395718,408783,397333,716068,759223,506183,252149,252455,385146,348479,354766,352255,350113,347294,350168,363547,385493
20253,11560650,신길3동,6230816,2997088,3233728,1032060,720344,971317,937708,983374,1586014,1773262,1243942,659863,671446,1023330,858975,879370,871377,870182,863848,873061,923455,949522
20253,11560630,신길1동,5547237,2713414,2833823,604443,894134,1011636,845758,837817,1353449,1563935,1173946,602413,593825,870447,742672,788199,787885,785472,782413,783206,800088,819974
20253,11560620,양평2동,4830869,2387612,2443257,574865,747645,1212053,928435,667231,700640,1264590,1082200,601640,577652,712690,592097,719900,723732,724301,719877,706898,619506,616655
20253,11560610,양평1동,4966688,2381351,2585338,598706,795125,1177405,927332,682727,785391,1200331,1083033,694810,664256,754267,569989,747347,745844,747851,744026,723076,623784,634761
20253,11560605,문래동,9426403,4558152,4868253,1272917,1332426,1901548,1849572,1382318,1687622,1775667,1940489,1400687,1434867,1805847,1068845,1360408,1370532,1382662,1387963,1400918,1302001,1221921
20253,11560585,도림동,5405206,2570004,2835202,677953,733565,993195,865660,844463,1290369,1608510,1093320,541943,545794,854757,760883,749384,744183,748525,747211,749054,810793,856058
20253,11560560,당산2동,8836363,4118965,4717398,1253298,1549426,2008061,1534396,1092236,1398947,2275923,1901394,1051968,1039713,1438933,1128432,1276065,1277613,1282576,1280969,1271844,1222758,1224538
20253,11560550,당산1동,7187765,3410381,3777384,634100,1284034,1692680,1239806,1040529,1296615,1615382,1508969,1020379,1008982,1208747,825308,1052993,1055213,1058370,1051128,1050420,976983,942656
20253,11560540,여의동,6602277,3358897,3243380,741702,931009,1441047,1473959,1008058,1006502,1100101,1502741,1146336,1136818,1123775,592505,1017579,1047566,1042385,1045328,991203,759195,699021
20253,11560535,영등포동,10726612,5251519,5475093,795271,2331658,2617500,1767504,1424836,1789841,2171517,2145785,1578950,1646801,1973901,1209657,1493992,1517306,1522723,1527273,1569095,1589400,1506821
20253,11560515,영등포본동,6486570,3178694,3307876,842268,950099,1127996,1018674,1000624,1546908,1817889,1360240,709702,699860,1025730,873148,911498,913196,911814,904771,916510,952998,975783
20253,11545710,시흥5동,3354825,1587103,1767722,511151,366653,462860,506895,602210,905055,934612,662112,358495,368839,564168,466597,472622,470919,473042,471532,473947,489752,503010
20253,11545700,시흥4동,2096861,1005533,1091328,341044,201240,288151,320447,357642,588337,666774,437350,207237,201746,298627,285127,295087,291737,292433,291362,289474,308204,328564
20253,11545690,시흥3동,1286567,642348,644220,174891,131219,185993,206826,219068,368570,392269,282057,130869,124441,182566,174365,186289,183819,184862,182976,182758,180062,185801
20253,11545680,시흥2동,1417429,637167,780262,327075,117334,157851,220016,213468,381684,402156,289545,147280,153960,229793,194693,200659,198745,199664,198102,195764,208042,216453
20253,11545670,시흥1동,5236760,2549447,2687313,699297,657919,883456,819172,894041,1282876,1383029,1033546,611338,615291,895261,698294,748985,748926,746806,743574,745191,752147,751131
20253,11545640,독산4동,3767043,1821983,1945061,392075,463695,602732,593114,682654,1032772,1100339,758304,388082,386845,603823,529650,530626,527286,529575,524526,525545,551998,577490
20253,11545630,독산3동,4658919,2264651,2394267,490662,646881,824412,766140,761423,1169400,1276328,949373,518494,524363,767197,623163,658601,653119,657344,654376,653111,677752,704613
20253,11545620,독산2동,3124018,1501589,1622429,327382,379061,524789,486055,564146,842586,928499,635408,321852,323856,487584,426819,439196,432971,435608,431841,431893,461944,490568
20253,11545610,독산1동,5150224,2635026,2515198,599417,902302,1124436,822680,738828,962563,1375434,1101954,595592,589606,820776,666861,739654,738530,740495,739215,730980,723690,737662
20253,11545510,가산동,5021514,2742845,2278669,243274,1155689,1342462,899065,696921,684105,1165261,1106620,713193,693724,776830,565887,771578,773588,771232,766713,735540,595305,607558
20253,11530800,항동,952480,459472,493009,259964,68419,158105,192000,112249,161745,278516,196542,98334,97964,148320,132804,135444,136832,137203,137536,135904,133681,135880
20253,11530790,수궁동,1662721,758444,904278,302277,183172,209027,269555,267942,430746,454455,349494,179484,180812,273537,224940,233228,231469,235599,230892,233294,233288,264951
20253,11530780,오류2동,4858100,2217718,2640384,997104,568576,700937,765226,683370,1142890,1453435,1010171,496208,491924,745040,661321,688782,683926,685894,684691,681493,701389,731927
20253,11530770,오류1동,4204366,1931794,2272572,567090,687441,740761,621687,609914,977473,1139069,828240,450518,470493,724431,591615,587319,583841,585746,585192,587574,631496,643199
20253,11530760,개봉3동,4520278,2128524,2391754,779802,457348,666787,809177,711026,1096138,1142684,850003,510743,550868,831843,634138,634953,633009,637799,634111,639211,662602,678591
20253,11530750,개봉2동,3655060,1642897,2012164,511633,445062,590414,579682,559747,968523,1054529,727432,362477,376064,613900,520657,510700,504480,506010,502953,506712,552919,571288
20253,11530740,개봉1동,7428185,3496435,3931749,1127310,827066,1144219,1125924,1207809,1995854,2135402,1506379,794668,788919,1188921,1013895,1045828,1041386,1040045,1037212,1040907,1090980,1131827
20253,11530730,고척2동,5132492,2361530,2770962,1022705,494323,668286,779188,834562,1333431,1549860,1063446,534639,518102,771877,694570,727065,721837,719896,718450,720679,746048,778518
20253,11530720,고척1동,4618066,2153092,2464974,806433,604023,703719,705629,726485,1071776,1273620,934000,523048,518999,761263,607135,642288,649242,647740,646502,653218,686142,692934
20253,11530595,가리봉동,3061308,1691295,1370013,107573,581260,698017,595894,518160,560403,751139,655186,401298,391595,497476,364612,447134,447139,453691,449483,435747,404842,423273
20253,11530560,구로5동,6782552,3250395,3532157,830768,1047297,1289406,1111589,1064151,1439341,1609869,1405337,865122,864523,1191017,846683,959506,958964,964819,960854,967584,982841,987984
20253,11530550,구로4동,7382627,3648326,3734301,658133,814102,1205588,1350575,1396339,1957891,1826338,1490897,889772,937945,1302390,935287,1068726,1058203,1068958,1065006,1050499,1030928,1040308
20253,11530540,구로3동,7335700,3738560,3597139,718573,1120836,1529666,1421246,1146574,1398804,1658137,1593255,981323,979487,1256222,867277,1105472,1102067,1107593,1101711,1078416,919503,920937
20253,11530530,구로2동,8823115,4263832,4559284,791557,1002335,1434685,1528971,1759036,2306534,2311195,1869681,1066481,1058965,1401572,1115222,1272968,1264854,1271790,1260917,1243236,1230891,1278459
20253,11530520,구로1동,1912035,920331,991704,445198,193587,325255,330252,267699,350047,532154,421874,216170,208211,289163,244466,275983,275816,278034,277073,271801,261367,271963
20253,11530510,신도림동,6482714,2969764,3512948,1496000,713927,1065260,1181421,865877,1160228,1656846,1328670,776781,782733,1092340,845347,912999,908356,910007,912361,916713,952135,970143
20253,11500641,방화3동,2377548,1117770,1259777,370803,226933,383459,405491,353229,637634,721802,493712,244276,239999,352708,325050,336516,335007,335864,332503,333668,345953,358037
20253,11500640,방화2동,3926083,1901394,2024689,423300,551456,752934,641562,582038,974793,1044544,820503,470052,462853,627810,500322,549045,554735,553976,553034,555384,572194,587716
20253,11500630,방화1동,7236902,3395322,3841579,1317111,747326,1153329,1227754,1027434,1763949,2011228,1487867,812159,806770,1157580,961299,1028985,1022518,1029470,1022609,1027883,1041763,1063675
20253,11500620,공항동,5412543,2690045,2722498,1239560,642113,843259,966017,689187,1032406,1631350,1130776,587240,561913,784578,716686,779335,780134,782334,778532,770504,755963,765738
20253,11500615,우장산동,7200082,3258542,3941541,1547701,970016,1023216,1242945,999435,1416770,1935615,1516100,811908,808510,1179678,948273,1028982,1020554,1029991,1022764,1017259,1041435,1039096
20253,11500611,발산1동,5485939,2424038,3061901,1512530,615697,646219,922935,793221,995337,1526490,1203291,648317,613901,803575,690363,801247,799399,800062,798094,788931,745962,752243
20253,11500605,가양3동,1497068,715774,781294,119548,163911,362037,269004,203955,378614,415392,320627,175612,171773,224622,189043,220968,219442,217974,217577,213136,203333,204640
20253,11500604,가양2동,1911901,861051,1050850,180384,193639,347473,279458,247679,663270,462581,411431,232072,236264,326124,243430,274019,273556,272965,273029,271772,271111,275450
20253,11500603,가양1동,3140169,1542512,1597657,362418,504774,751868,567482,427641,525985,655076,693227,473921,461174,515823,340949,476701,477478,478200,477575,464599,389483,376132
20253,11500593,화곡8동,9879214,4641253,5237961,1830295,1334446,1641928,1779423,1384176,1908950,2627134,1980345,1134083,1162184,1667514,1307953,1402098,1402631,1404155,1400891,1398409,1433220,1437811
20253,11500591,화곡6동,5220479,2402683,2817796,553737,870662,1120660,894502,701378,1079539,1435428,1083754,579439,572750,838500,710607,734129,733341,731852,728019,736104,768317,788718
20253,11500590,화곡본동,8214328,3830085,4384242,1312248,1243569,1462359,1320780,1090530,1784842,2519767,1700771,819673,809660,1232513,1131942,1156384,1141796,1145917,1136398,1139286,1216190,1278357
20253,11500570,화곡4동,3855517,1761950,2093567,750352,475243,556798,602508,575613,895001,1144166,800314,412448,394474,581487,522628,548017,543792,547256,543456,542392,557970,572632
20253,11500560,화곡3동,3495630,1588274,1907356,561211,487595,569983,558605,472019,846218,903909,690876,399915,408162,616976,475791,492262,490882,497860,489470,491115,512585,521458
20253,11500550,화곡2동,3786468,1728955,2057513,638940,471929,572707,624357,585865,892669,1116218,761399,391386,399500,599747,518219,532617,527029,528400,529205,529051,560399,579766
20253,11500540,화곡1동,16469502,7762384,8707118,1795137,2851429,3279638,2719946,2280652,3542702,4371379,3326948,1862178,1887485,2780247,2241266,2331033,2308661,2314275,2307079,2311554,2414816,2482083
20253,11500535,등촌3동,6951747,3212640,3739107,992120,900875,1262551,1122398,931667,1742136,1854607,1452625,857820,826458,1085941,874297,997563,1004124,1002840,1000745,998407,969108,978960
20253,11500530,등촌2동,3894385,1790784,2103603,624994,517775,788402,630398,514512,818305,1166982,829865,410809,400320,564007,522404,558022,551198,554174,550545,547359,558432,574657
20253,11500520,등촌1동,4454462,2049648,2404814,474751,694084,1137708,764007,562054,821858,1321153,947171,490414,463711,648062,583950,641310,640485,644125,638755,630711,620685,638392
20253,11500510,염창동,8160827,3795626,4365201,1828456,857184,1577320,1536438,1020828,1340602,2375470,1701319,843249,833664,1263579,1143546,1168246,1164188,1164945,1163318,1157370,1154322,1188439
20253,11470680,신정7동,2919926,1320641,1599286,779128,253101,298112,491315,428993,669277,860297,587455,297561,306005,466389,402218,414709,411937,410496,411305,410210,425494,435774
20253,11470670,신정6동,1972479,883348,1089131,579751,163659,202906,382221,275738,368202,520132,406904,226348,233741,334285,251070,281257,282843,282322,281990,278175,282067,283823
20253,11470650,신정4동,10637526,5014982,5622544,1895998,1509321,1579981,1772964,1589326,2289934,2973304,2210815,1187651,1181151,1689468,1395138,1516004,1510431,1518647,1507973,1508522,1535962,1539989
20253,11470640,신정3동,7225369,3331180,3894190,1561712,737017,947217,1155216,1129588,1694620,2279263,1564336,726827,658553,986752,1009638,1038162,1032180,1030310,1026634,1025802,1010291,1061989
20253,11470630,신정2동,4421396,2033459,2387937,1236729,440757,446610,791240,672535,833524,1208927,888606,498810,505951,736036,583066,621175,622250,624163,623001,623455,647643,659708
20253,11470620,신정1동,3113363,1462181,1651184,777949,320441,354261,565405,468172,627135,754958,613448,376110,388852,569243,410752,443848,440789,442298,441086,441628,454042,449670
20253,11470611,신월7동,2005525,959286,1046239,311443,197582,272164,285736,328086,610515,519718,405134,224811,226295,349701,279866,283095,281757,280583,279675,280936,295046,304431
20253,11470610,신월6동,827832,397924,429908,135865,78119,125418,141314,133811,213304,185398,171520,104568,108847,150957,106540,118094,117461,117938,116745,116486,119141,121966
